"book","line","text"
"br",194,"RT @eurhayan: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",195,"RT @ehdiegonaodiogo: MULHERES, ESTÁ MAIS QUE LIBERADO NESSA COPA DO MUNDO UM CHUTAO NO SACO DO MACHO QUE PERGUNTAR O NOME DOS JOGADORES E R…"
"br",196,"Hoje já tem jogo do Brasil e nem vuvuzela pra pertubar os vizinhos essa copa eu tenho, decepcionada cmg msm"
"br",197,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",198,"Eu e meus amigos chegando pra assistir o jogo do Brasil na copa https://t.co/XVJh1JoZft"
"br",199,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",200,"RT @CanarinhoFuzil: JÁ VOU LOGO AVISANDO ;
Começou a copa do mundo o primeiro que eu ver torcendo contra o Brasil eu vou deitar na porrada.…"
"br",201,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",202,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",203,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",204,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",205,"RT @socantadasreal: Eu: nossa n gosto do Brasil nem pra ele eu torço na copa

Portugueses: a

Eu: REPETE OQ CE FALOU DO MEU PAÍS  R E P E T…"
"br",206,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",207,"Tirei Brasil! https://t.co/i8GkfbsuHe"
"br",208,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",209,"eu não imagino um mundo onde o Brasil perde logo o primeiro jogo da copa"
"br",210,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",211,"RT @arthursantosx: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",212,"RT @fromneocity: eu orando pro brasil ganhar essa copa https://t.co/Bz2rX9fHwp"
"br",213,"RT @BTSxBRAZIL: Hoje mais tarde vai ter o primeiro jogo do Brasil na Copa do Mundo, como vocês vão fazer o esquenta para assistir o jogo? A…"
"br",214,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",215,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",216,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",217,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",218,"RT @NostalgiaFlu: Estreia do Brasil na copa nos tá como #BRA https://t.co/YTkJ2cCWuW"
"br",219,"Tirei Brasil! https://t.co/D20RPZYsh7"
"br",220,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",221,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",222,"RT @_alonso_ricardo: Na minha opinião, brasileiros que não torcem para o Brasil na copa, devem ser expulsos do país."
"br",223,"EM RITMO DE COPA 

MOSTRA TUA FORÇA, BRASIL
E AMARRA O AMOR NA CHUTEIRA
QUE A GARRA DA TORCIDA INTEIRA, VAI JUNTO COM VOCÊ BRASIL<f0><U+009F><U+0092><U+009B><f0><U+009F><U+0092><U+009A>"
"br",224,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",225,"RT @PortalTracklist: Liam Payne sobre Copa ao ser questionado sobre quem ele acha que vai ganhar: 

""Eu espero que a Inglaterra, mas eu ach…"
"br",226,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",227,"RT @infitywar: escola: vcs tem q aprender a cantar o hino do brasil vamos tocar todos os dias depois da aula

eu: ah nao

copa: a

eu: http…"
"br",228,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",229,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",230,"RT @InfosFuteboI: Marcelo será o capitão do Brasil na estréia do time na Copa do Mundo! https://t.co/Cg2LQ93C3e"
"br",231,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",232,"eu orando pro brasil ganhar essa copa https://t.co/Bz2rX9fHwp"
"br",233,"RT @craisck: minha timeline em epoca de copa 

icon de copa 
icon de copa 
icon normal 
pessoa 100% nem ai pra copa
icon de copa
icon de co…"
"br",234,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",235,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",236,"RT @zaynpride: portugual: a

brasil: DEVOLVE NOSSO OURO SEUS COLONIZADORES DE MERDA

outros países: a

brasil: deboche, memes da diva da we…"
"br",237,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",238,"RT @zaynpride: portugual: a

brasil: DEVOLVE NOSSO OURO SEUS COLONIZADORES DE MERDA

outros países: a

brasil: deboche, memes da diva da we…"
"br",239,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",240,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",241,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",242,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",243,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",244,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",245,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",246,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",247,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",248,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",249,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",250,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",251,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",252,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",253,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",254,"RT @ultrajano: Tudo certo! Segunda-feira a partir de 18hs no Papo com Zé Trajano na TVT, canal 44,1 HD e rádio Brasil Atual, 
98,9 FM, a es…"
"br",255,"RT @Jandss2: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",256,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",257,"RT @guicasarsa_: dr estranho: eu avancei no tempo para acessar os 14 milhões possíveis resultados da copa do mundo.
brasil: quantos a gente…"
"br",258,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",259,"RT @Paolafcosta_: É hoje que a copa começa oficialmente HOJE TEM BRASIL"
"br",260,"RT @craisck: minha timeline em epoca de copa 

icon de copa 
icon de copa 
icon normal 
pessoa 100% nem ai pra copa
icon de copa
icon de co…"
"br",261,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",262,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",263,"RT @CanarinhoFuzil: JÁ VOU LOGO AVISANDO ;
Começou a copa do mundo o primeiro que eu ver torcendo contra o Brasil eu vou deitar na porrada.…"
"br",264,"RT @PortalTracklist: Liam Payne sobre Copa ao ser questionado sobre quem ele acha que vai ganhar: 

""Eu espero que a Inglaterra, mas eu ach…"
"br",265,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",266,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",267,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",268,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",269,"RT @CdeCorinthians: HOJE TEM BRASIL CARALHOOO DIA DE DAR TAPA NA CARA DE ARGENTINO FALA QUE MARADONA ES MENOR QUE ROMERO DIA DE XINGA A VÓ…"
"br",270,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",271,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",272,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",273,"RT @ultrajano: Tudo certo! Segunda-feira a partir de 18hs no Papo com Zé Trajano na TVT, canal 44,1 HD e rádio Brasil Atual, 
98,9 FM, a es…"
"br",274,"RT @_Osblancos: Quando eu lembro que 4 anos atrás o Real Madrid ganhou a La Décima, que a Copa era no Brasil, que os jogadores eram mais no…"
"br",275,"RT @BTSONCHAT: nj: quer ver a copa?
jh: nah não to muito interessado não 
th da sala: PASSOU PASSOU PASSOU UM AVIÃO 
jh: E NELE TAVA ESCRIT…"
"br",276,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",277,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",278,"RT @thateuss: 2014 depois do 7x1: nunca mais torço pro brasil

copa 2018: https://t.co/dTU8PGXsAy"
"br",279,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",280,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",281,"RT @arthursantosx: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",282,"Primeiro domingo de Copa é dia de churrasco, festa, alegria e etc. Não precisa se preocupar com o resultado pois Pa… https://t.co/5utOoL6VgN"
"br",283,"RT @odanielcornelio: dê rt pra dar sorte pro Brasil na copa. https://t.co/cm5eNKbxnT"
"br",284,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",285,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",286,"RT @otariano: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",287,"RT @CanarinhoFuzil: JÁ VOU LOGO AVISANDO ;
Começou a copa do mundo o primeiro que eu ver torcendo contra o Brasil eu vou deitar na porrada.…"
"br",288,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",289,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",290,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",291,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",292,"RT @OsFlanaticos_: Copa do mundo é legal? É...

Mas não consigo ter  a mesma animação para os jogos do Brasil como eu tenho para os jogos d…"
"br",293,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",294,"Gente não tô aguentando mais toda copa essa briga de Brasil e Portugal kkkkkkkk"
"br",295,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",296,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",297,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",298,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",299,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",300,"Gostei de um vídeo do @YouTube https://t.co/Be5lIcDnoz Brasil x Suíça- FIFA COPA DO MUNDO 2018- Rumo Ao Hexa!!"
"br",301,"RT @ehdiegonaodiogo: MULHERES, ESTÁ MAIS QUE LIBERADO NESSA COPA DO MUNDO UM CHUTAO NO SACO DO MACHO QUE PERGUNTAR O NOME DOS JOGADORES E R…"
"br",302,"RT @EduardaDut64: #mostratuaforça
Eu todos os dias: odeio o Brasil, país lixo nn aguento mais.

Copa do mundo: a

Eu: 
#RumoAoHexa https://…"
"br",303,"RT @infitywar: escola: vcs tem q aprender a cantar o hino do brasil vamos tocar todos os dias depois da aula

eu: ah nao

copa: a

eu: http…"
"br",304,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",305,"Hoje tem Brasil e eu tô com bastante medo desse jogo por causa da última copa. https://t.co/pmsYSrrugU"
"br",306,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",307,"RT @wharrystyIes: em época de copa, dois cara numa moto não é nada perto do Neymar cair no chão e gritar de dor
HOJE TEM BRASIL"
"br",308,"RT @lluizcrf: Hoje tem Brasil // Lembrei do último resultado do Brasil na Copa https://t.co/qHMHOfQzI0"
"br",309,"RT @UMCANARINHOPUTO: AMANHÃ É DIA DE BRASIL NA COPA
E EU JÁ TÔ SOFRENDO ANTECIPADO
VAI TOMAR NO CU
RUMO AO HEXA"
"br",310,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",311,"RT @legadodacopa: VAI TOMA NO CU QUEM ODEIA COPA
................./¯/)
.............../¯ ./
............./. . /
......../´¯/' . '/´¯`•¸,
..…"
"br",312,"RT @eaegouvea: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",313,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",314,"RT @ehdiegonaodiogo: MULHERES, ESTÁ MAIS QUE LIBERADO NESSA COPA DO MUNDO UM CHUTAO NO SACO DO MACHO QUE PERGUNTAR O NOME DOS JOGADORES E R…"
"br",315,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",316,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",317,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",318,"RT @DepEduardoCunha: Daqui a pouco a estréia do Brasil na copa"
"br",319,"RT @blogandrefalcao: Retweeted Ultrajano (@ultrajano):

Tudo certo! Segunda-feira a partir de 18hs no Papo com Zé Trajano na TVT, canal 44,…"
"br",320,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",321,"Tirei Brasil! https://t.co/x0b2aVd8da"
"br",322,"RT @craisck: minha timeline em epoca de copa 

icon de copa 
icon de copa 
icon normal 
pessoa 100% nem ai pra copa
icon de copa
icon de co…"
"br",323,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",324,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",325,"RT @Help1DVotesBR: Liam  sobre Copa ao ser questionado sobre quem ele acha que vai ganhar: 

""Eu espero que a Inglaterra, mas eu acho que o…"
"br",326,"Canarinho pistola depois que o Brasil for eliminado da Copa https://t.co/uK4oXjBmIM"
"br",327,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",328,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",329,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",330,"Tirei Brasil! https://t.co/n7wrkKfHL5 o hexa tá vindo"
"br",331,"RT @fourblackvato: que o brasil ganhe essa copa pq a gente treto com os gringo tudo 
a gente tá tudo com icon personalizado 
a gente fala d…"
"br",332,"Tirei Brasil! https://t.co/1XpjICAggQ"
"br",333,"RT @porrasitalo: eu em março: 

“não sei pra que copa, não serve pra nada, tá todo mundo nem ligando mais” 

um dia antes do Brasil jogar,…"
"br",334,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",335,"RT @LumaOli09320873: Hoje tem a estréia do Brasil na Copa <f0><U+009F><U+0092><U+009A><f0><U+009F><U+0092><U+009B>

#DomingoDetremuraSDV https://t.co/sLKzSCmYMN"
"br",336,"RT @_pachecoach: Foda-se o IDH da Suíça. 
Foda-se o salário mínimo da Suíça. 
Foda-se na ida e na volta quem mistura política com Futebol e…"
"br",337,"também pra cobrir de porrada quem torcer contra o Brasil na copa, é isso https://t.co/YbXlkUEfIn"
"br",338,"RT @lorranisson: mano se o Brasil perder essa copa o meu tombo vai ser tão grande, mas tão grande"
"br",339,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",340,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",341,"RT @Esp_Interativo: É DIA DE COPA DO MUNDO!
É DIA DE BRASIL! <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+008F><U+0086>
#Copa2018 https://t.co/2zAF2QrWyo"
"br",342,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",343,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",344,"RT @cleytu: HOJE TEM BRASIL NA COPA DO MUNDO

H
O
J
E
 
T
E
M"
"br",345,"RT @BecaBrix: <f0><U+009F><U+0094><U+0085>Em jogadinha safada ensaiada, Fachin manda para a 2ª Turma do STF o julgamento do pedido de liberdade do corrupto Lula.
Enqu…"
"br",346,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",347,"RT @Caiospindolaa: copa do mundo+ churrasco+cerveja gelada+ Neymar fazendo o gol pra Vitoria do Brasil e cade vc @ ?????????????"
"br",348,"Vejo tanta gente empolgada p copa,  e eu acho que o Brasil não vem cm o hexa rsrs"
"br",349,"RT @OsFlanaticos_: Copa do mundo é legal? É...

Mas não consigo ter  a mesma animação para os jogos do Brasil como eu tenho para os jogos d…"
"br",350,"RT @luIapeIobrasiIl: nessa copa do mundo vou torcer pro Brasil feito um condenado... RUMO AO HEXA"
"br",351,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",352,"RT @ultrajano: Tudo certo! Segunda-feira a partir de 18hs no Papo com Zé Trajano na TVT, canal 44,1 HD e rádio Brasil Atual, 
98,9 FM, a es…"
"br",353,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",354,"RT @PedroSandes7: Plena copa do mundo e eu acho q sou o unico brasileiro que não tem a blusa do brasil kkkkkkkkkkkkkkkkk"
"br",355,"RT @godisIovato: pq o brasil tem q ganhar a copa

(  )ser hexa
(  )pra jogar na cara dos alemães 
(  )uma conquista a mais
(x)pq nós tretam…"
"br",356,"RT @PortalTracklist: Liam Payne sobre Copa ao ser questionado sobre quem ele acha que vai ganhar: 

""Eu espero que a Inglaterra, mas eu ach…"
"br",357,"RT @porrasitalo: eu em março: 

“não sei pra que copa, não serve pra nada, tá todo mundo nem ligando mais” 

um dia antes do Brasil jogar,…"
"br",358,"RT @arthursantosx: Hoje tem Brasil e ele não pode perder pq a gnt arrumou briga com todos os paises da copa"
"br",359,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
"br",360,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",361,"RT @DepEduardoCunha: Daqui a pouco a estréia do Brasil na copa"
"br",362,"RT @lucasinutilismo: - está ansioso para a estreia do Brasil na copa?
- https://t.co/gnYHsA85ZX"
"br",363,"RT @Brellasker: hexa = 6 títulos
galvão = 6 letras 
Brasil = 6 letras 
russia = 6 letras
letras = 6 letras
7x1
7-1 = 6 
alemanha = 8
br = 2…"
